time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-01-19 12:30:00-05:00,MyStrategy,f50efd36c6c94ec099af7601ec508c1b,SPY,buy,market,fill,1,gtc,0.0,1,stock,477.6499938964844,1.0,0.0
2024-01-19 15:30:00-05:00,MyStrategy,148ba2f7825741308b9b852c06e86f0a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-19 15:30:00-05:00,MyStrategy,148ba2f7825741308b9b852c06e86f0a,SPY,buy,market,fill,1,gtc,0.0,1,stock,477.6499938964844,1.0,0.0
2024-01-22 09:30:00-05:00,MyStrategy,dca4ab46f7c8490ea1d521a834cc068d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-22 09:30:00-05:00,MyStrategy,dca4ab46f7c8490ea1d521a834cc068d,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,1.0,0.0
2024-01-22 12:30:00-05:00,MyStrategy,134056292abb4a968f9edd645162deac,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-22 12:30:00-05:00,MyStrategy,134056292abb4a968f9edd645162deac,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,1.0,0.0
2024-01-22 15:30:00-05:00,MyStrategy,1321198163c8432492a602e383f3b18d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-22 15:30:00-05:00,MyStrategy,1321198163c8432492a602e383f3b18d,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,1.0,0.0
2024-01-23 09:30:00-05:00,MyStrategy,480efd63299441e9b97b2910e82d09e4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-23 09:30:00-05:00,MyStrategy,480efd63299441e9b97b2910e82d09e4,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,1.0,0.0
2024-01-23 12:30:00-05:00,MyStrategy,e53fde4ccde3494d9bf06908af9caeee,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-23 12:30:00-05:00,MyStrategy,e53fde4ccde3494d9bf06908af9caeee,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,1.0,0.0
2024-01-23 15:30:00-05:00,MyStrategy,5ac296a256344c19b99fc7b0b53fba43,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-23 15:30:00-05:00,MyStrategy,5ac296a256344c19b99fc7b0b53fba43,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,1.0,0.0
2024-01-24 09:30:00-05:00,MyStrategy,cbde01813ada4671847ee97e6f6dd0f1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-24 09:30:00-05:00,MyStrategy,cbde01813ada4671847ee97e6f6dd0f1,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.80999755859375,1.0,0.0
2024-01-24 12:30:00-05:00,MyStrategy,d1e8072ecf584c678342decf06d4a5c4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-24 12:30:00-05:00,MyStrategy,d1e8072ecf584c678342decf06d4a5c4,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.80999755859375,1.0,0.0
2024-01-24 15:30:00-05:00,MyStrategy,827e3bae1ca04b36911f3314540de3b8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-24 15:30:00-05:00,MyStrategy,827e3bae1ca04b36911f3314540de3b8,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.80999755859375,1.0,0.0
2024-01-25 09:30:00-05:00,MyStrategy,6f1a3913429b4c25bff00765beccf215,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-25 09:30:00-05:00,MyStrategy,6f1a3913429b4c25bff00765beccf215,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5799865722656,1.0,0.0
2024-01-25 12:30:00-05:00,MyStrategy,a3fb7296053642848b65acc2f242b5e2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-25 12:30:00-05:00,MyStrategy,a3fb7296053642848b65acc2f242b5e2,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5799865722656,1.0,0.0
2024-01-25 15:30:00-05:00,MyStrategy,c95625d0993845b78a83950f557ef659,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-25 15:30:00-05:00,MyStrategy,c95625d0993845b78a83950f557ef659,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5799865722656,1.0,0.0
2024-01-26 09:30:00-05:00,MyStrategy,7f1eff5b9e354f72ae7c9417033871d1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-26 09:30:00-05:00,MyStrategy,7f1eff5b9e354f72ae7c9417033871d1,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5899963378906,1.0,0.0
2024-01-26 12:30:00-05:00,MyStrategy,e8ea5d7c48b74272868c4faeb98e866e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-26 12:30:00-05:00,MyStrategy,e8ea5d7c48b74272868c4faeb98e866e,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5899963378906,1.0,0.0
2024-01-26 15:30:00-05:00,MyStrategy,3a0f5966164049979d8f6d814bfabc64,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
