datetime,portfolio_value,cash,positions,return
2024-01-18 12:30:00-05:00,100056.28039550781,83939.94006347656,"[{'asset': SPY, 'quantity': 34.0}]",0.0
2024-01-18 15:30:00-05:00,100056.28039550781,83465.93005371094,"[{'asset': SPY, 'quantity': 35.0}]",0.0
2024-01-18 18:30:00-05:00,100056.28039550781,82991.92004394531,"[{'asset': SPY, 'quantity': 36.0}]",0.0
2024-01-18 18:25:00-05:00,100056.28039550781,82991.92004394531,"[{'asset': SPY, 'quantity': 36.0}]",0.0
2024-01-19 08:30:00-05:00,100187.31982421875,82991.92004394531,"[{'asset': SPY, 'quantity': 36.0}]",0.0013096572068536094
2024-01-19 09:30:00-05:00,100187.31982421875,82991.92004394531,"[{'asset': SPY, 'quantity': 36.0}]",0.0
2024-01-19 09:30:00-05:00,100187.31982421875,82991.92004394531,"[{'asset': SPY, 'quantity': 36.0}]",0.0
2024-01-19 12:30:00-05:00,100187.31982421875,82514.27005004883,"[{'asset': SPY, 'quantity': 37.0}]",0.0
2024-01-19 15:30:00-05:00,100187.31982421875,82036.62005615234,"[{'asset': SPY, 'quantity': 38.0}]",0.0
2024-01-19 18:30:00-05:00,100187.31982421875,81558.97006225586,"[{'asset': SPY, 'quantity': 39.0}]",0.0
2024-01-19 18:25:00-05:00,100187.31982421875,81558.97006225586,"[{'asset': SPY, 'quantity': 39.0}]",0.0
2024-01-22 08:30:00-05:00,100435.36044311523,81558.97006225586,"[{'asset': SPY, 'quantity': 39.0}]",0.002475768583605875
2024-01-22 09:30:00-05:00,100435.36044311523,81558.97006225586,"[{'asset': SPY, 'quantity': 39.0}]",0.0
2024-01-22 09:30:00-05:00,100435.36044311523,81558.97006225586,"[{'asset': SPY, 'quantity': 39.0}]",0.0
2024-01-22 12:30:00-05:00,100435.36044311523,81074.96005249023,"[{'asset': SPY, 'quantity': 40.0}]",0.0
2024-01-22 15:30:00-05:00,100435.36044311523,80590.95004272461,"[{'asset': SPY, 'quantity': 41.0}]",0.0
2024-01-22 18:30:00-05:00,100435.36044311523,80106.94003295898,"[{'asset': SPY, 'quantity': 42.0}]",0.0
2024-01-22 18:25:00-05:00,100435.36044311523,80106.94003295898,"[{'asset': SPY, 'quantity': 42.0}]",0.0
2024-01-23 08:30:00-05:00,100435.36044311523,80106.94003295898,"[{'asset': SPY, 'quantity': 42.0}]",0.0
2024-01-23 09:30:00-05:00,100435.36044311523,80106.94003295898,"[{'asset': SPY, 'quantity': 42.0}]",0.0
2024-01-23 09:30:00-05:00,100435.36044311523,80106.94003295898,"[{'asset': SPY, 'quantity': 42.0}]",0.0
2024-01-23 12:30:00-05:00,100435.36044311523,79622.93002319336,"[{'asset': SPY, 'quantity': 43.0}]",0.0
2024-01-23 15:30:00-05:00,100435.36044311523,79138.92001342773,"[{'asset': SPY, 'quantity': 44.0}]",0.0
2024-01-23 18:30:00-05:00,100435.36044311523,78654.91000366211,"[{'asset': SPY, 'quantity': 45.0}]",0.0
2024-01-23 18:25:00-05:00,100435.36044311523,78654.91000366211,"[{'asset': SPY, 'quantity': 45.0}]",0.0
2024-01-24 08:30:00-05:00,100606.35989379883,78654.91000366211,"[{'asset': SPY, 'quantity': 45.0}]",0.0017025821376968064
2024-01-24 09:30:00-05:00,100606.35989379883,78654.91000366211,"[{'asset': SPY, 'quantity': 45.0}]",0.0
2024-01-24 09:30:00-05:00,100606.35989379883,78654.91000366211,"[{'asset': SPY, 'quantity': 45.0}]",0.0
2024-01-24 12:30:00-05:00,100606.35989379883,78167.10000610352,"[{'asset': SPY, 'quantity': 46.0}]",0.0
2024-01-24 15:30:00-05:00,100606.35989379883,77679.29000854492,"[{'asset': SPY, 'quantity': 47.0}]",0.0
2024-01-24 18:30:00-05:00,100606.35989379883,77191.48001098633,"[{'asset': SPY, 'quantity': 48.0}]",0.0
2024-01-24 18:25:00-05:00,100606.35989379883,77191.48001098633,"[{'asset': SPY, 'quantity': 48.0}]",0.0
2024-01-25 08:30:00-05:00,100595.31936645508,77191.48001098633,"[{'asset': SPY, 'quantity': 48.0}]",-0.00010973985496942618
2024-01-25 09:30:00-05:00,100595.31936645508,77191.48001098633,"[{'asset': SPY, 'quantity': 48.0}]",0.0
2024-01-25 09:30:00-05:00,100595.31936645508,77191.48001098633,"[{'asset': SPY, 'quantity': 48.0}]",0.0
2024-01-25 12:30:00-05:00,100595.31936645508,76703.90002441406,"[{'asset': SPY, 'quantity': 49.0}]",0.0
2024-01-25 15:30:00-05:00,100595.31936645508,76216.3200378418,"[{'asset': SPY, 'quantity': 50.0}]",0.0
2024-01-25 18:30:00-05:00,100595.31936645508,75728.74005126953,"[{'asset': SPY, 'quantity': 51.0}]",0.0
2024-01-25 18:25:00-05:00,100595.31936645508,75728.74005126953,"[{'asset': SPY, 'quantity': 51.0}]",0.0
2024-01-26 08:30:00-05:00,100595.82986450195,75728.74005126953,"[{'asset': SPY, 'quantity': 51.0}]",5.074769383828226e-06
2024-01-26 09:30:00-05:00,100595.82986450195,75728.74005126953,"[{'asset': SPY, 'quantity': 51.0}]",0.0
2024-01-26 09:30:00-05:00,100595.82986450195,75728.74005126953,"[{'asset': SPY, 'quantity': 51.0}]",0.0
2024-01-26 12:30:00-05:00,100595.82986450195,75241.15005493164,"[{'asset': SPY, 'quantity': 52.0}]",0.0
2024-01-26 15:30:00-05:00,100595.82986450195,74753.56005859375,"[{'asset': SPY, 'quantity': 53.0}]",0.0
2024-01-26 18:30:00-05:00,100595.82986450195,74265.97006225586,"[{'asset': SPY, 'quantity': 54.0}]",0.0
2024-01-26 18:25:00-05:00,100595.82986450195,74265.97006225586,"[{'asset': SPY, 'quantity': 54.0}]",0.0
2024-01-29 08:30:00-05:00,100603.39065551758,74265.97006225586,"[{'asset': SPY, 'quantity': 54.0}]",7.516008392993712e-05
2024-01-29 09:30:00-05:00,100603.39065551758,74265.97006225586,"[{'asset': SPY, 'quantity': 54.0}]",0.0
2024-01-29 09:30:00-05:00,100603.39065551758,74265.97006225586,"[{'asset': SPY, 'quantity': 54.0}]",0.0
2024-01-29 12:30:00-05:00,100603.39065551758,73778.24005126953,"[{'asset': SPY, 'quantity': 55.0}]",0.0
2024-01-29 15:30:00-05:00,100603.39065551758,73290.5100402832,"[{'asset': SPY, 'quantity': 56.0}]",0.0
2024-01-29 18:30:00-05:00,100603.39065551758,72802.78002929688,"[{'asset': SPY, 'quantity': 57.0}]",0.0
2024-01-29 18:25:00-05:00,100603.39065551758,72802.78002929688,"[{'asset': SPY, 'quantity': 57.0}]",0.0
2024-01-30 08:30:00-05:00,100764.69989013672,72802.78002929688,"[{'asset': SPY, 'quantity': 57.0}]",0.0016034174749783858
