time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-01-09 12:30:00-05:00,MyStrategy,168c61a7e70046c398b99302c8275db8,SPY,buy,market,fill,1,gtc,0.0,1,stock,471.8699951171875,100.0,0.0
2024-01-09 15:30:00-05:00,MyStrategy,f0e63218319d4653b0783d8faaef0daa,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-09 15:30:00-05:00,MyStrategy,f0e63218319d4653b0783d8faaef0daa,SPY,buy,market,fill,1,gtc,0.0,1,stock,471.8699951171875,100.0,0.0
2024-01-10 09:30:00-05:00,MyStrategy,c296362a360f407485176731be6dca51,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-10 09:30:00-05:00,MyStrategy,c296362a360f407485176731be6dca51,SPY,buy,market,fill,1,gtc,0.0,1,stock,474.1600036621094,100.0,0.0
2024-01-10 12:30:00-05:00,MyStrategy,e435ffb7ee6249338f48b069e2cc0440,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-10 12:30:00-05:00,MyStrategy,e435ffb7ee6249338f48b069e2cc0440,SPY,buy,market,fill,1,gtc,0.0,1,stock,474.1600036621094,100.0,0.0
2024-01-10 15:30:00-05:00,MyStrategy,a8bd3f1763c04f87bd195da2dec4a041,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-10 15:30:00-05:00,MyStrategy,a8bd3f1763c04f87bd195da2dec4a041,SPY,buy,market,fill,1,gtc,0.0,1,stock,474.1600036621094,100.0,0.0
2024-01-11 09:30:00-05:00,MyStrategy,90cc809050bb42c19a85799689de968a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-11 09:30:00-05:00,MyStrategy,90cc809050bb42c19a85799689de968a,SPY,buy,market,fill,1,gtc,0.0,1,stock,477.5899963378906,100.0,0.0
2024-01-11 12:30:00-05:00,MyStrategy,f3f8f5743d334bfaa8003035aa29aa5e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-11 12:30:00-05:00,MyStrategy,f3f8f5743d334bfaa8003035aa29aa5e,SPY,buy,market,fill,1,gtc,0.0,1,stock,477.5899963378906,100.0,0.0
2024-01-11 15:30:00-05:00,MyStrategy,b8898027128d4de786c4e0a1333d3f7b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
