datetime,portfolio_value,cash,positions,return
2024-01-17 08:30:00-05:00,98401.03149414062,-1317058.9904785156,"[{'asset': SPY, 'quantity': 3000.0}]",-0.09492189769691606
2024-01-17 09:30:00-05:00,98401.03149414062,-1317058.9904785156,"[{'asset': SPY, 'quantity': 3000.0}]",0.0
2024-01-17 09:30:00-05:00,98401.03149414062,-1317058.9904785156,"[{'asset': SPY, 'quantity': 3000.0}]",0.0
2024-01-17 12:30:00-05:00,98401.03149414062,-1364240.9912109375,"[{'asset': SPY, 'quantity': 3100.0}]",0.0
2024-01-17 15:30:00-05:00,98401.03149414062,-1411422.9919433594,"[{'asset': SPY, 'quantity': 3200.0}]",0.0
2024-01-17 18:30:00-05:00,98401.03149414062,-1458604.9926757812,"[{'asset': SPY, 'quantity': 3300.0}]",0.0
2024-01-17 18:25:00-05:00,98401.03149414062,-1458604.9926757812,"[{'asset': SPY, 'quantity': 3300.0}]",0.0
2024-01-18 08:30:00-05:00,105628.03955078125,-1458604.9926757812,"[{'asset': SPY, 'quantity': 3300.0}]",0.07344443393432276
2024-01-18 09:30:00-05:00,105628.03955078125,-1458604.9926757812,"[{'asset': SPY, 'quantity': 3300.0}]",0.0
2024-01-18 09:30:00-05:00,105628.03955078125,-1458604.9926757812,"[{'asset': SPY, 'quantity': 3300.0}]",0.0
2024-01-18 12:30:00-05:00,105628.03955078125,-1506005.9936523438,"[{'asset': SPY, 'quantity': 3400.0}]",0.0
2024-01-18 15:30:00-05:00,105628.03955078125,-1553406.9946289062,"[{'asset': SPY, 'quantity': 3500.0}]",0.0
2024-01-18 18:30:00-05:00,105628.03955078125,-1600807.9956054688,"[{'asset': SPY, 'quantity': 3600.0}]",0.0
2024-01-18 18:25:00-05:00,105628.03955078125,-1600807.9956054688,"[{'asset': SPY, 'quantity': 3600.0}]",0.0
2024-01-19 08:30:00-05:00,118731.982421875,-1600807.9956054688,"[{'asset': SPY, 'quantity': 3600.0}]",0.12405742761886596
2024-01-19 09:30:00-05:00,118731.982421875,-1600807.9956054688,"[{'asset': SPY, 'quantity': 3600.0}]",0.0
2024-01-19 09:30:00-05:00,118731.982421875,-1600807.9956054688,"[{'asset': SPY, 'quantity': 3600.0}]",0.0
2024-01-19 12:30:00-05:00,118731.982421875,-1648572.9949951172,"[{'asset': SPY, 'quantity': 3700.0}]",0.0
2024-01-19 15:30:00-05:00,118731.982421875,-1696337.9943847656,"[{'asset': SPY, 'quantity': 3800.0}]",0.0
2024-01-19 18:30:00-05:00,118731.982421875,-1744102.993774414,"[{'asset': SPY, 'quantity': 3900.0}]",0.0
2024-01-19 18:25:00-05:00,118731.982421875,-1744102.993774414,"[{'asset': SPY, 'quantity': 3900.0}]",0.0
2024-01-22 08:30:00-05:00,143536.04431152344,-1744102.993774414,"[{'asset': SPY, 'quantity': 3900.0}]",0.20890800762944717
2024-01-22 09:30:00-05:00,143536.04431152344,-1744102.993774414,"[{'asset': SPY, 'quantity': 3900.0}]",0.0
2024-01-22 09:30:00-05:00,143536.04431152344,-1744102.993774414,"[{'asset': SPY, 'quantity': 3900.0}]",0.0
2024-01-22 12:30:00-05:00,143536.04431152344,-1792503.9947509766,"[{'asset': SPY, 'quantity': 4000.0}]",0.0
2024-01-22 15:30:00-05:00,143536.04431152344,-1840904.995727539,"[{'asset': SPY, 'quantity': 4100.0}]",0.0
2024-01-22 18:30:00-05:00,143536.04431152344,-1889305.9967041016,"[{'asset': SPY, 'quantity': 4200.0}]",0.0
2024-01-22 18:25:00-05:00,143536.04431152344,-1889305.9967041016,"[{'asset': SPY, 'quantity': 4200.0}]",0.0
2024-01-23 08:30:00-05:00,143536.04431152344,-1889305.9967041016,"[{'asset': SPY, 'quantity': 4200.0}]",0.0
2024-01-23 09:30:00-05:00,143536.04431152344,-1889305.9967041016,"[{'asset': SPY, 'quantity': 4200.0}]",0.0
2024-01-23 09:30:00-05:00,143536.04431152344,-1889305.9967041016,"[{'asset': SPY, 'quantity': 4200.0}]",0.0
2024-01-23 12:30:00-05:00,143536.04431152344,-1937706.997680664,"[{'asset': SPY, 'quantity': 4300.0}]",0.0
2024-01-23 15:30:00-05:00,143536.04431152344,-1986107.9986572266,"[{'asset': SPY, 'quantity': 4400.0}]",0.0
2024-01-23 18:30:00-05:00,143536.04431152344,-2034508.999633789,"[{'asset': SPY, 'quantity': 4500.0}]",0.0
2024-01-23 18:25:00-05:00,143536.04431152344,-2034508.999633789,"[{'asset': SPY, 'quantity': 4500.0}]",0.0
2024-01-24 08:30:00-05:00,160635.9893798828,-2034508.999633789,"[{'asset': SPY, 'quantity': 4500.0}]",0.11913345634108818
2024-01-24 09:30:00-05:00,160635.9893798828,-2034508.999633789,"[{'asset': SPY, 'quantity': 4500.0}]",0.0
2024-01-24 09:30:00-05:00,160635.9893798828,-2034508.999633789,"[{'asset': SPY, 'quantity': 4500.0}]",0.0
2024-01-24 12:30:00-05:00,160635.9893798828,-2083289.9993896484,"[{'asset': SPY, 'quantity': 4600.0}]",0.0
2024-01-24 15:30:00-05:00,160635.9893798828,-2132070.999145508,"[{'asset': SPY, 'quantity': 4700.0}]",0.0
2024-01-24 18:30:00-05:00,160635.9893798828,-2180851.998901367,"[{'asset': SPY, 'quantity': 4800.0}]",0.0
2024-01-24 18:25:00-05:00,160635.9893798828,-2180851.998901367,"[{'asset': SPY, 'quantity': 4800.0}]",0.0
2024-01-25 08:30:00-05:00,159531.9366455078,-2180851.998901367,"[{'asset': SPY, 'quantity': 4800.0}]",-0.006873009831962706
2024-01-25 09:30:00-05:00,159531.9366455078,-2180851.998901367,"[{'asset': SPY, 'quantity': 4800.0}]",0.0
2024-01-25 09:30:00-05:00,159531.9366455078,-2180851.998901367,"[{'asset': SPY, 'quantity': 4800.0}]",0.0
2024-01-25 12:30:00-05:00,159531.9366455078,-2229609.9975585938,"[{'asset': SPY, 'quantity': 4900.0}]",0.0
2024-01-25 15:30:00-05:00,159531.9366455078,-2278367.9962158203,"[{'asset': SPY, 'quantity': 5000.0}]",0.0
2024-01-25 18:30:00-05:00,159531.9366455078,-2327125.994873047,"[{'asset': SPY, 'quantity': 5100.0}]",0.0
2024-01-25 18:25:00-05:00,159531.9366455078,-2327125.994873047,"[{'asset': SPY, 'quantity': 5100.0}]",0.0
2024-01-26 08:30:00-05:00,159582.9864501953,-2327125.994873047,"[{'asset': SPY, 'quantity': 5100.0}]",0.0003199973983951665
2024-01-26 09:30:00-05:00,159582.9864501953,-2327125.994873047,"[{'asset': SPY, 'quantity': 5100.0}]",0.0
2024-01-26 09:30:00-05:00,159582.9864501953,-2327125.994873047,"[{'asset': SPY, 'quantity': 5100.0}]",0.0
2024-01-26 12:30:00-05:00,159582.9864501953,-2375884.994506836,"[{'asset': SPY, 'quantity': 5200.0}]",0.0
2024-01-26 15:30:00-05:00,159582.9864501953,-2424643.994140625,"[{'asset': SPY, 'quantity': 5300.0}]",0.0
2024-01-26 18:30:00-05:00,159582.9864501953,-2473402.993774414,"[{'asset': SPY, 'quantity': 5400.0}]",0.0
2024-01-26 18:25:00-05:00,159582.9864501953,-2473402.993774414,"[{'asset': SPY, 'quantity': 5400.0}]",0.0
2024-01-29 08:30:00-05:00,160339.0655517578,-2473402.993774414,"[{'asset': SPY, 'quantity': 5400.0}]",0.004737842788764102
